"title","id","addr","cate.major","cate.minor","avg.cost","url"
"旺日早餐","1034382","新北市土城區立德路74巷6號","早餐","其他類型早餐",0,"http://www.ipeen.com.tw/shop/1034382-旺日早餐"
"Who's Toast 小鬍子炭火燒三明治","1045070","新北市新莊區中港路394號","早餐","西式早餐",100,"http://www.ipeen.com.tw/shop/1045070-Who-s-Toast-小鬍子炭火燒三明治"
"米亞咖啡‧輕食","1065988","高雄市苓雅區福德三路163-1號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/1065988-米亞咖啡‧輕食"
"O2 BRUNCH & CAFE 歐圖咖啡廚房(藍昌店)","1033980","高雄市楠梓區藍昌路415號","早餐","西式早餐",155,"http://www.ipeen.com.tw/shop/1033980-O2-BRUNCH-CAFE-歐圖咖啡廚房-藍昌店"
"榕<U+56ED>永和豆漿","935150","苗栗縣苗栗市至公路71號","早餐","中式早餐",40,"http://www.ipeen.com.tw/shop/935150-榕<U+56ED>永和豆漿"
"湯包早餐","1014034","台中市太平區中山路四段176號","早餐","中式早餐",15,"http://www.ipeen.com.tw/shop/1014034-湯包早餐"
"Q Burger饗樂早午餐(永平店)","1002198","新北市永和區永平路250號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1002198-Q-Burger饗樂早午餐-永平店"
"里歐歐式早餐","932302","高雄市苓雅區河北路35號","早餐","西式早餐",86,"http://www.ipeen.com.tw/shop/932302-里歐歐式早餐"
"A-bao早餐店","1018072","台南市安平區建平七街671號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1018072-A-bao早餐店"
"文明商行","1057606","屏東縣屏東市民權路43-7號","早餐","西式早餐",160,"http://www.ipeen.com.tw/shop/1057606-文明商行"
"五時午食Brunch","1058708","彰化縣北斗鎮中正路195號","早餐","西式早餐",169,"http://www.ipeen.com.tw/shop/1058708-五時午食Brunch"
"冬瓜&Tea","1101230","新北市永和區豫溪街145號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1101230-冬瓜-Tea"
"樓上。餐桌","1190681","高雄市左營區至聖路312號2樓","早餐","早午餐",0,"http://www.ipeen.com.tw/shop/1190681-樓上。餐桌"
"Vicking's cafe 維京女王","1063668","新北市板橋區貴興路117號","早餐","西式早餐",237,"http://www.ipeen.com.tw/shop/1063668-Vicking-s-cafe-維京女王"
"簡單一點Simple Brunch&Cafe","1201511","花蓮縣花蓮市國風街22號","早餐","早午餐",200,"http://www.ipeen.com.tw/shop/1201511-簡單一點Simple-Brunch-Cafe"
"美而美(龜山工業區)","54627","桃園市桃園區建國路(萊爾富右手邊)","早餐","西式早餐",20,"http://www.ipeen.com.tw/shop/54627-美而美-龜山工業區"
"美而美","110752","台北市文山區興隆路三段219之3號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/110752-美而美"
"萬佳鄉精緻早餐","115059","新北市三重區重陽路一段43巷28號","早餐","西式早餐",55,"http://www.ipeen.com.tw/shop/115059-萬佳鄉精緻早餐"
"APPLE 203 蘋果203早午餐(歸緩店)","116714","台北市大同區歸緩街209號","早餐","西式早餐",70,"http://www.ipeen.com.tw/shop/116714-APPLE-203-蘋果203早午餐-歸緩店"
"劉姐姐飯團(竹東店)","116822","新竹縣竹東鎮長春路三段344號(TOYOTA汽車公司對面)","早餐","中式早餐",45,"http://www.ipeen.com.tw/shop/116822-劉姐姐飯團-竹東店"
"早起鳥","130863","台北市北投區懷德街37號","早餐","西式早餐",40,"http://www.ipeen.com.tw/shop/130863-早起鳥"
"晨間廚房(科工店)","131293","高雄市三民區教仁路84號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/131293-晨間廚房-科工店"
"拉亞漢堡 Laya Burger(高雄一心店)","77207","高雄市前鎮區一心二路8號","早餐","西式早餐",100,"http://www.ipeen.com.tw/shop/77207-拉亞漢堡-Laya-Burger-高雄一心店"
"早安！美芝城(高雄自立店)","77587","高雄市新興區自立二路48號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/77587-早安-美芝城-高雄自立店"
"麥味登 Cafe&Brunch","30864","新竹市北區四維路134號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/30864-麥味登-Cafe-Brunch"
"活力早餐屋","154929","新北市土城區清水路296號(清水國小4號門正對面)","早餐","西式早餐",43,"http://www.ipeen.com.tw/shop/154929-活力早餐屋"
"秋炭烤三明治","99823","桃園市龜山區桃園市龜山區德明路119號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/99823-秋炭烤三明治"
"永和豆漿","151377","宜蘭縣羅東鎮中華路與林森路交叉口","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/151377-永和豆漿"
"新鮮大堡堡","152629","台北市南港區研究院路三段157-2號","早餐","西式早餐",30,"http://www.ipeen.com.tw/shop/152629-新鮮大堡堡"
"Butter 巴特2店 Brunch&cafe","1013648","台中市西區五權西四街13巷10號","早餐","早午餐",248,"http://www.ipeen.com.tw/shop/1013648-Butter-巴特2店-Brunch-cafe"
"HAPPY KING黑皮金複合式早餐店","584647","新北市五股區成泰路二85號","早餐","其他類型早餐",50,"http://www.ipeen.com.tw/shop/584647-HAPPY-KING黑皮金複合式早餐店"
"元之氣早午餐輕食(大昌店)","614122","高雄市三民區大昌二路467號","早餐","西式早餐",58,"http://www.ipeen.com.tw/shop/614122-元之氣早午餐輕食-大昌店"
"拉亞漢堡 Laya Burger","605806","新北市鶯歌區國慶街98號","早餐","西式早餐",63,"http://www.ipeen.com.tw/shop/605806-拉亞漢堡-Laya-Burger"
"六福包子(東勇店)","588730","桃園市八德區東勇北路590號","早餐","中式早餐",46,"http://www.ipeen.com.tw/shop/588730-六福包子-東勇店"
"Dou Be廚房 碳烤土司","1036958","彰化縣彰化市民族路380號","早餐","西式早餐",48,"http://www.ipeen.com.tw/shop/1036958-Dou-Be廚房-碳烤土司"
"瓦瓦世創意早午餐(宜蘭店)","1037884","宜蘭縣宜蘭市女中路二段519號","早餐","其他類型早餐",90,"http://www.ipeen.com.tw/shop/1037884-瓦瓦世創意早午餐-宜蘭店"
"尼克先生微笑早餐屋","1038950","新北市土城區福安街55巷1號","早餐","其他類型早餐",85,"http://www.ipeen.com.tw/shop/1038950-尼克先生微笑早餐屋"
"早堂","936870","台中市北屯區瀋陽路三段105號","早餐","西式早餐",40,"http://www.ipeen.com.tw/shop/936870-早堂"
"喜得炭火燒三明治(明峰店)","1005854","新北市土城區明峰街43號之1","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1005854-喜得炭火燒三明治-明峰店"
"花蓮無名早點","1012886","花蓮縣花蓮市主勤里自由街106號","早餐","其他類型早餐",0,"http://www.ipeen.com.tw/shop/1012886-花蓮無名早點"
"安平市場","1015288","台南市安平區安平市場","早餐","其他類型早餐",0,"http://www.ipeen.com.tw/shop/1015288-安平市場"
"和樂早餐店","1058754","新竹市東區武陵路272號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1058754-和樂早餐店"
"Etude藝文空間","1059140","高雄市鳳山區自由路201號","早餐","西式早餐",189,"http://www.ipeen.com.tw/shop/1059140-Etude藝文空間"
"綺飛-茄莉cherry早午餐","1064400","台南市安平區永華路二段1169號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1064400-綺飛-茄莉cherry早午餐"
"阿根早點(霧峰三元店)","1065342","台中市霧峰區中正路531號","早餐","其他類型早餐",0,"http://www.ipeen.com.tw/shop/1065342-阿根早點-霧峰三元店"
"早吧Morning Bar","1073358","台北市士林區美崙街32號","早餐","西式早餐",99,"http://www.ipeen.com.tw/shop/1073358-早吧Morning-Bar"
"太陽公公早餐店","1071884","屏東縣屏東市廣東路1279-3號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1071884-太陽公公早餐店"
"BonjouR 日安朝食","1067956","新北市板橋區民權路260巷65號","早餐","西式早餐",160,"http://www.ipeen.com.tw/shop/1067956-BonjouR-日安朝食"
"夏一跳麥香雞專賣店","1055722","高雄市三民區瀋陽街163號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1055722-夏一跳麥香雞專賣店"
"貨車鮮肉湯包","1074478","新竹縣湖口鄉工業二路、光復東路交叉路口(森田房屋旁)","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1074478-貨車鮮肉湯包"
"森林廚房","1108343","桃園市中壢區大仁五街34號","早餐","早午餐",108,"http://www.ipeen.com.tw/shop/1108343-森林廚房"
"NEST Kitchen","1149053","台中市南屯區黎明東街370號","早餐","早午餐",0,"http://www.ipeen.com.tw/shop/1149053-NEST-Kitchen"
"拉亞漢堡 Laya Burger(集美店)","74901","新北市三重區集美街81號","早餐","西式早餐",83,"http://www.ipeen.com.tw/shop/74901-拉亞漢堡-Laya-Burger-集美店"
"早安！美芝城","69289","新北市新莊區八德街103號","早餐","西式早餐",65,"http://www.ipeen.com.tw/shop/69289-早安-美芝城"
"拉亞漢堡 Laya Burger(永和得和店)","94023","新北市永和區得和路346號","早餐","西式早餐",85,"http://www.ipeen.com.tw/shop/94023-拉亞漢堡-Laya-Burger-永和得和店"
"萬家鄉精緻早餐咖啡連鎖","116002","花蓮縣吉安鄉自強路 620 號","早餐","西式早餐",62,"http://www.ipeen.com.tw/shop/116002-萬家鄉精緻早餐咖啡連鎖"
"早安！美芝城","116535","花蓮縣吉安鄉建國路二段219號","早餐","西式早餐",55,"http://www.ipeen.com.tw/shop/116535-早安-美芝城"
"拉亞漢堡 Laya Burger(仁化店)","116618","新北市板橋區仁化街119號","早餐","西式早餐",58,"http://www.ipeen.com.tw/shop/116618-拉亞漢堡-Laya-Burger-仁化店"
"麥味登 Cafe&Brunch(路竹)","116620","高雄市路竹區大社路99號","早餐","西式早餐",58,"http://www.ipeen.com.tw/shop/116620-麥味登-Cafe-Brunch-路竹"
"美而美","79645","台北市北投區學園路2號(北台灣科學技術學院～前光武工專後門)","早餐","西式早餐",55,"http://www.ipeen.com.tw/shop/79645-美而美"
"早安！美芝城","61927","新北市中和區南華路57號","早餐","西式早餐",130,"http://www.ipeen.com.tw/shop/61927-早安-美芝城"
"蔥品香 烘烤蔥油餅","1210649","台北市中山區農安街8-6號","早餐","早午餐",0,"http://www.ipeen.com.tw/shop/1210649-蔥品香-烘烤蔥油餅"
"巧沛東方美","150183","桃園市八德區長興路","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/150183-巧沛東方美"
"亞林豆漿大王","651320","新北市板橋區漢生東路41-2號","早餐","中式早餐",60,"http://www.ipeen.com.tw/shop/651320-亞林豆漿大王"
"二中文化早點","104841","台中市北區文化街116號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/104841-二中文化早點"
"O'La Cafe'","601736","台北市松山區長春路498-1號","早餐","西式早餐",59,"http://www.ipeen.com.tw/shop/601736-O-La-Cafe"
"三佳早點","627764","台中市中區民權路80巷2號","早餐","中式早餐",50,"http://www.ipeen.com.tw/shop/627764-三佳早點"
"麥味登 Cafe&Brunch(東橋店)","620926","台南市永康區東橋二街125號","早餐","西式早餐",113,"http://www.ipeen.com.tw/shop/620926-麥味登-Cafe-Brunch-東橋店"
"芋霸","581557","新北市板橋區文化路一段435巷7號","早餐","中式早餐",45,"http://www.ipeen.com.tw/shop/581557-芋霸"
"新生美漢堡速食連鎖店","156563","新北市土城區延吉街238號","早餐","西式早餐",15,"http://www.ipeen.com.tw/shop/156563-新生美漢堡速食連鎖店"
"你好包子饅頭","589010","桃園市中壢區榮安十三街309號","早餐","中式早餐",23,"http://www.ipeen.com.tw/shop/589010-你好包子饅頭"
"吐司找茶","1037716","台南市麻豆區信義路10-8號","早餐","西式早餐",50,"http://www.ipeen.com.tw/shop/1037716-吐司找茶"
"麥味登 Cafe&Brunch(淡水宇峰店)","1048078","新北市淡水區學府路45號","早餐","西式早餐",120,"http://www.ipeen.com.tw/shop/1048078-麥味登-Cafe-Brunch-淡水宇峰店"
"傑克漢堡","1043954","桃園市龜山區光峰路一八三號","早餐","西式早餐",68,"http://www.ipeen.com.tw/shop/1043954-傑克漢堡"
"陳家燒餅","1062454","新竹市北區新竹市光華東一街15號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1062454-陳家燒餅"
"幸福廚坊","1062486","新北市土城區學成路72號","早餐","西式早餐",35,"http://www.ipeen.com.tw/shop/1062486-幸福廚坊"
"燈村找店","1026514","基隆市信義區深溪路85號","早餐","其他類型早餐",102,"http://www.ipeen.com.tw/shop/1026514-燈村找店"
"雨田+","1111121","新北市新店區德正街22號","早餐","其他類型早餐",285,"http://www.ipeen.com.tw/shop/1111121-雨田"
"晨間廚房(樹林保安店)","969696","新北市樹林區保安街二段6-6號","早餐","西式早餐",90,"http://www.ipeen.com.tw/shop/969696-晨間廚房-樹林保安店"
"味芳早餐店","956458","嘉義縣民雄鄉神農路180號","早餐","西式早餐",45,"http://www.ipeen.com.tw/shop/956458-味芳早餐店"
"元之氣早午餐輕食(民雄店)","957996","嘉義縣民雄鄉建國路一段129號","早餐","西式早餐",65,"http://www.ipeen.com.tw/shop/957996-元之氣早午餐輕食-民雄店"
"日光森林休閒生活館(林森店)","971508","屏東縣屏東市林森路20-7號","早餐","西式早餐",95,"http://www.ipeen.com.tw/shop/971508-日光森林休閒生活館-林森店"
"呷尚寶(醒吾店)","981885","新北市林口區仁愛路一段380號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/981885-呷尚寶-醒吾店"
"日安早餐吧","1002958","嘉義市西區仁愛路與杭州三街交叉路口","早餐","西式早餐",40,"http://www.ipeen.com.tw/shop/1002958-日安早餐吧"
"蓁蓁早餐吧","997406","台北市內湖區台北市內湖區麗山街393巷2號","早餐","西式早餐",47,"http://www.ipeen.com.tw/shop/997406-蓁蓁早餐吧"
"西勢無名肉粿","1000578","台南市永康區西勢里廣盛街167號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1000578-西勢無名肉粿"
"大公雞早餐店","937496","基隆市中山區復興路266號","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/937496-大公雞早餐店"
"紅橘子精緻早餐(西湖店)","931452","台北市內湖區內湖路一段285巷69弄1號","早餐","西式早餐",55,"http://www.ipeen.com.tw/shop/931452-紅橘子精緻早餐-西湖店"
"Bill's","1025490","韓國 300, Olympic-ro, Songpa-gu, Seoul","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1025490-Bill-s"
"191ENJOY早餐","1012952","台北市文山區新光路一段191號","早餐","其他類型早餐",0,"http://www.ipeen.com.tw/shop/1012952-191ENJOY早餐"
"永和豆漿","1013696","高雄市苓雅區光華路[近苓雅一路]","早餐","中式早餐",37,"http://www.ipeen.com.tw/shop/1013696-永和豆漿"
"桐趣晨間飲食館","1072098","新北市土城區金城路三段73巷2弄1號","早餐","西式早餐",40,"http://www.ipeen.com.tw/shop/1072098-桐趣晨間飲食館"
"圖咖啡 To cafe","1066924","新北市新莊區頭前路56號","早餐","西式早餐",226,"http://www.ipeen.com.tw/shop/1066924-圖咖啡-To-cafe"
"莫尼‧布朗琪 早午餐 Morning Brunch","1136966","屏東縣內埔鄉自強路32號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1136966-莫尼‧布朗琪-早午餐-Morning-Brunch"
"1978 Brunch.cafe 早午餐","1049806","南投縣埔里鎮民生路90號","早餐","西式早餐",78,"http://www.ipeen.com.tw/shop/1049806-1978-Brunch-cafe-早午餐"
"桐趣晨間飲食館","1072098","新北市土城區金城路三段73巷2弄1號","早餐","西式早餐",40,"http://www.ipeen.com.tw/shop/1072098-桐趣晨間飲食館"
"旱溪東路阿婆飯糰","1141226","台中市東區旱溪東路跟十甲路口","早餐","中式早餐",0,"http://www.ipeen.com.tw/shop/1141226-旱溪東路阿婆飯糰"
"早安!美芝城(花蓮中正店)","1119113","花蓮縣花蓮市中正路300號","早餐","其他類型早餐",0,"http://www.ipeen.com.tw/shop/1119113-早安-美芝城-花蓮中正店"
"吉來小早餐","1204538","台南市中西區南門路43號(孔廟前)","早餐","西式早餐",45,"http://www.ipeen.com.tw/shop/1204538-吉來小早餐"
"炭吉屋","1235465","台南市麻豆區興民街19號","早餐","早午餐",0,"http://www.ipeen.com.tw/shop/1235465-炭吉屋"
"張瑋烤肉蛋吐司","1246383","花蓮縣花蓮市信義街97號","早餐","西式早餐",0,"http://www.ipeen.com.tw/shop/1246383-張瑋烤肉蛋吐司"
"早安！美芝城(新莊中山店)","91270","新北市新莊區中山路上","早餐","西式早餐",20,"http://www.ipeen.com.tw/shop/91270-早安-美芝城-新莊中山店"
